File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_617_Семен.json,81A273FD485F78621F634ABECB673766,"""Тут и там толпились пионеры, весело разговаривая о своём.""(важное)","""周围站着几个少先队员聊着天。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_618_Семен.json,25EA2ED74AC512F880E631AE28A578C7,"""Столы сдвинули поближе к стенам, чтобы освободить место для игроков и зрителей.""(важное)","""饭桌被搬开给选手和观众腾地方。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_619_Семен.json,25C07C1F42F7EB53ED20C4B5922E0B67,"""Я осмотрелся.""","""我看了看周围。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_620_Семен.json,2C9061EF46DE2291C3E706AD387DE2DC,"""В дальнем углу что-то происходило.""","""我看到那边有点情况。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_621_Семен.json,246DA7BF4EC21C98E9C3909D0EDFCF37,"""Подойдя ближе, я увидел большой лист ватмана с какой-то схемой.""(важное)","""我走近了看发现是一张表格。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_622_Семен.json,D9E926904B4DA5CE7DBCBDA02BC16CA8,"""В списке участников обнаружилось и моё имя.""(важное)","""上面是选手的名字，也包括我。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_623_Семен.json,8937668E4EE06D7B4205FABA652F8437,"Семён - ""Эй, и кто это всё придумал?""","谢苗 - ""这是谁想出来的鬼主意？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_625_электроник.json,E7969E6148C11A174AE83AB0A830A488,"Электроник - ""Конечно же ваш покорный слуга!""","电子小子 - ""这当然是您最卑微的仆人。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_626_Семен.json,A31A117D431EA455276EDAAC4CCA9F88,"""Он отвесил мне поклон, от чего меня аж передёрнуло.""","""他还和我鞠躬，弄得我浑身不自在。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_627_Семен.json,31A68C7D45835B634D4255AC110CE508,"Семён - ""Ну, и зачем меня сюда включили?""","谢苗 - ""而且为什么我的名字会在上面？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_628_Семен.json,483E4C604E698501B69350BF01BF8279,"""Спросил я разочарованно.""","""我很失望。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_630_Семен.json,6427DBEA49122DE0983C53A2825299A8,"""Но теперь этой надежды больше нет.""","""几秒钟之前我还琢磨着自己可能有机会不参加这个比赛呢，也就省着输了比赛被阿丽夏胡搅蛮缠了。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_631_электроник.json,1E929625409BD96C853452A1F6F72BAC,"Электроник - ""Так распорядился слепой жребий.""","电子小子 - ""这是纯巧合。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_632_Семен.json,DE84E34E4BBC1728034F60AFD7F1A4B7,"Хороший жребий – со всеми участниками турнира я так или иначе уже успел познакомиться.""","""是啊，巧合，除了我认识每一个参赛者。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_633_Семен.json,CDF788F74BADD50CBD7196B6F7811344,"""А ведь, помимо них, тут ещё не один десяток пионеров!""","""还有几十个少先队员站在旁边！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_634_Семен.json,ECBD85F649AD122312EC3FA192F3B8F2,"""Меня охватила тревога.""","""我烦得抓耳挠腮。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_635_Семен.json,6C1EF2EF4B9029E88F071BAA2B17BB03,"""То чувство, когда кажется, что за тобой кто-то наблюдает в пустой плотно закрытой комнате без окон.""","""我好像在审讯室一样。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_636_Семен.json,B7316F894C9217D258421B87910C0E4C,"Семён - ""А призы какие-нибудь будут?""","谢苗 - ""赢了有奖吗？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_637_Семен.json,F3E428B84B2B6E5BAA89B083E96832FD,"""Спросил я его лениво.""","""我懒洋洋地问道。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_638_Семен.json,05B4F8E5492B8FBECC40738A014DEEBC,"""Может быть, просто хотелось отвлечься бессмысленным разговором.""","""我想问一些不相关的问题分散自己的注意力。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_639_Семен.json,61099D0247F9312A7E6B2A9C3FCADF32,"""Электроник только собрался ответить, как откуда ни возьмись появилась Ульянка и начала прыгать вокруг него.""(важное)","""电子小子正要回答，乌里扬卡不知道从哪里蹦出来在他周围跳着：""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_640_Ульяна.json,4FA49D984949C8117C54748BA92642E0,"Ульяна - ""Призы-призы!""","乌里扬娜 - ""奖品！奖品！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_641_Ульяна.json,D2A2F1594FFF86B355E67F885FB2FD25,"Ульяна - ""Я что-то слышала про призы!""","乌里扬娜 - ""我听说有奖品！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_642_Семен.json,48B935444E04E44D3A2F2F87EA6ED6ED,"Семён - ""Знаешь, какой главный принцип Олимпийских игр?""(важное)","谢苗 - ""你知道奥林匹克的价值观是什么吗？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_643_Ульяна.json,CBC97EF945B82C39239970A8682E72A9,"Ульяна - ""Нет, какой?""","乌里扬娜 - ""不懂。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_644_Семен.json,9155982D41F305C2C7407BB16AD871A6,"Семён - ""Вот вырастешь – узнаешь!""","谢苗 - ""你长大了就会明白了！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_645_Семен.json,187DE54A42DCFA017D205AB2FF8180EE,"""Она надула губки и ткнула Электроника в бок.""(важное)","""她做了个邪恶的表情然后戳了戳电子小子的肋骨。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_646_Ульяна.json,EC575F6D42F79CCE8D6FA2AACAA13F27,"Ульяна - ""Так призы будут?""","乌里扬娜 - ""奖品怎么办啊？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_647_электроник.json,73386DA249D49C99D04C7B8B92318C75,"Электроник - ""Ну... Я не знаю.","电子小子 - ""这个...我也不知道。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_648_электроник.json,EEAE975241E207324618EF87DEE525FB,"Электроник - "" Не от меня это зависит.""","电子小子 - ""这又不是我说了算。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_649_Семен.json,3A5C13C64828B550E4545EB6651F077F,"""Он обречённо развёл руками.""","""他做了个没有办法的手势。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_650_Семен.json,C5AEA6AD4C738658E33A35B3B6D84F0C,"А ведь действительно, раз уж затеяли эту дурацкую игру, то могли хотя бы шоколадными медалями озаботиться.""(важное)","""不过说真的，你都举办了这个愚蠢的比赛了，至少也准备点巧克力奖牌之类的吧？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_651_Семен.json,B68B69184DE07D2C6DE32FA0DFDF283D,"""Ульянка неожиданно сорвалась с места и куда-то побежала.""","""乌里扬卡突然跳了起来不知道冲向哪里去了。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_652_Семен.json,2CD69A8841EABF458FF1E68BDAC8F149,"Мне бы чуток её оптимизма...""","""我要是有那么乐观..."""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_653_Семен.json,4AD31588482C62B2CF456A93E5BA1BDA,"Семён - ""Ну так что, правила объяснишь?""","谢苗 - ""那么规则是？"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_654_электроник.json,51CD1D4F48F00F57AB2BC595F47719C7,"Электроник - ""Всему своё время!","电子小子 - ""等一下！"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_655_электроник.json,93EFB88145B55E075FC7DFABC2B1B8E8,"Электроник -  Ещё не все собрались.""","电子小子 - ""人还没到齐。"""
Everlasting_summer\Content\main\звуки\озвучка_2_день\12_После_ужина\д2_656_Семен.json,939AD386410260DA15DAD1A87D9C6437,"""Я окинул столовую взглядом – Алиса, Славя, Лена, Мику и Шурик на месте.""","""我看了看周围，阿丽夏、斯拉维娅、列娜、未来、还有舒里克都在这里了。"""
